REES46_USER_ID,ONLINETOURS_USER_ID,COUNT,REES46_ITEM_IDS,ONLINETOURS_ITEM_IDS
6273178,46686,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6274580,116751,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
6274704,142397,5,231332;231345;231325;231355;244973,34164;34112;34170;34165;34174
6274783,113488,8,231355;231353;272895;233800;273090;254909;272798;231365,34165;34136;34179;34153;34180;34020;34178;34053
6275150,432,9,231332;231299;272798;254909;231723;272895;231353;231345;231339,34112;34149;34178;34020;34172;34179;34136;34170;34163
6275538,114484,7,231332;231299;231345;231325;231355;244973;231365,34112;34149;34170;34164;34165;34174;34053
6276296,142400,5,231332;231345;231325;244973;231338,34164;34112;34076;34170;34174
6276816,58195,8,231426;231332;233800;231299;231365;273090;272895;279753,34007;34112;34153;34149;34053;34180;34179;34183
6278084,139681,3,231338;231353;231339,34076;34136;34163
6281468,57258,7,231338;231332;244973;255764;231714;273090;231426,34076;34112;34174;34177;34171;34180;34007
6281533,51763,8,231723;233800;231332;231299;231426;231339;279753;231714,34172;34153;34112;34149;34007;34163;34183;34171
6282316,115968,3,233800;231339;272895,34153;34163;34179
6282636,45252,7,231332;231345;231355;244973;231338;231365;231339,34112;34170;34165;34174;34076;34053;34163
6282972,180,7,231353;231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34136;34165;34174
6283964,142412,10,231338;231353;231299;231332;231345;255764;244973;231723;231426;231355,34076;34136;34149;34112;34170;34177;34174;34172;34007;34165
6283991,1511,3,231714;231426;272798,34171;34007;34178
6284129,117706,8,272798;231339;231353;233800;231345;231365;231299;231426,34178;34163;34136;34153;34170;34053;34149;34007
6284456,15765,2,231299;231339,34149;34163
6284519,128151,8,231299;231355;279753;231353;272798;254909;231365;273090,34149;34165;34183;34136;34178;34020;34053;34180
6285292,2728,9,231338;272798;231339;233800;244973;231714;273090;272895;278027,34076;34178;34163;34153;34174;34171;34180;34179;34181
6286025,142425,2,231329;231325,34101;34164
6286438,139155,6,254909;233800;231365;231714;231339;231338,34020;34153;34053;34171;34163;34076
6614494,135791,1,233800,34153
6288388,69620,4,233800;273090;231355;272798,34153;34180;34165;34178
6288474,30573,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6288838,112060,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6288984,117960,4,272798;254909;279753;231353,34178;34020;34183;34136
6289923,115629,6,231332;231299;231345;231325;244973;231338,34149;34164;34112;34076;34170;34174
6290250,83402,7,231353;255764;231338;231365;231714;231339;231723,34136;34177;34076;34053;34171;34163;34172
6291009,62663,3,231299;231338;231339,34149;34076;34163
6291044,10697,0,,
6843412,112605,7,279753;231353;231714;233800;278027;231723;254909,34183;34136;34171;34153;34181;34172;34020
6293544,41575,1,272895,34179
6293716,142437,0,,
6293755,142438,0,,
6295102,112520,9,231723;231426;255764;231339;254909;273090;231332;231714;231353,34172;34007;34177;34163;34020;34180;34112;34171;34136
6295131,6285,7,231332;231723;231339;279753;278027;273090;231426,34112;34172;34163;34183;34181;34180;34007
6295275,61546,10,231299;278027;255764;231353;231426;231714;272895;231338;231355;272798,34149;34181;34177;34136;34007;34171;34179;34076;34165;34178
6295294,114671,6,231714;254909;272798;231332;231355;278027,34171;34020;34178;34112;34165;34181
6295399,123805,5,231332;231345;231325;231338;231365,34164;34112;34076;34170;34053
6295917,142445,5,231353;231325;244973;231365;231339,34164;34163;34136;34053;34174
6296311,142345,5,231332;231345;231325;244973;231338,34164;34112;34076;34170;34174
6296358,123716,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6296813,14868,8,273090;231723;231365;279753;254909;244973;233800;272798,34180;34172;34053;34183;34020;34174;34153;34178
6296917,57550,6,272895;231723;273090;278027;231426;233800,34179;34172;34180;34181;34007;34153
6297144,121951,4,231355;254909;231339;231723,34165;34020;34163;34172
6297576,96746,1,272895,34179
6298580,12907,6,231332;231339;255764;231338;279753;273090,34112;34163;34177;34076;34183;34180
6299538,53028,6,231426;254909;231338;255764;231365;231299,34007;34020;34076;34177;34053;34149
6300799,237,6,272895;231723;231339;231345;231338;231365,34179;34172;34163;34170;34076;34053
6300902,36121,8,231365;231339;231345;279753;272798;231353;231723;231338,34053;34163;34170;34183;34178;34136;34172;34076
6302021,128007,5,231338;231339;231355;231714;244973,34076;34163;34165;34171;34174
6302677,2622,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6303195,40279,6,231353;231714;254909;231338;272798;231332,34136;34171;34020;34076;34178;34112
6303222,127600,2,231325;231329,34164;34101
6464881,142463,5,278027;244973;231299;231426;255764,34181;34174;34149;34007;34177
6304044,28207,4,231332;231338;231365;244973,34112;34076;34053;34174
6304081,142427,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6304191,36426,5,231353;231345;244973;231365;231339,34163;34170;34136;34053;34174
6304550,129486,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6304554,12905,0,,
6304680,34120,1,231299,34149
6305464,68121,6,278027;231345;231714;254909;255764;231723,34181;34170;34171;34020;34177;34172
6306358,5921,1,272895,34179
6308866,123253,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
6307615,21010,2,231325;231329,34164;34101
6307734,116993,4,231299;254909;233800;231338,34149;34020;34153;34076
6307797,4634,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6308056,28078,3,231299;231338;231339,34149;34076;34163
6309098,138756,10,231714;231355;233800;272895;231353;278027;244973;231332;254909;231338,34171;34165;34153;34179;34136;34181;34174;34112;34020;34076
6309269,115156,2,231329;231325,34101;34164
6310042,13989,7,231332;231299;231345;231355;244973;231365;231339,34112;34149;34170;34165;34174;34053;34163
6311009,43801,5,231332;231345;231325;231355;244973,34164;34112;34170;34165;34174
6311261,108647,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6311426,60281,6,231355;231714;231365;273090;278027;231353,34165;34171;34053;34180;34181;34136
6311847,136760,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6313941,141959,0,,
6314545,142481,2,231299;231338,34149;34076
6314867,88487,7,231299;231345;272798;272895;233800;231355;254909,34149;34170;34178;34179;34153;34165;34020
6318442,5832,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6318882,130680,1,272895,34179
6319122,11912,8,231332;254909;231338;255764;231365;231355;231723;278027,34112;34020;34076;34177;34053;34165;34172;34181
6320385,46956,8,244973;279753;231332;231355;255764;231353;231339;231714,34174;34183;34112;34165;34177;34136;34163;34171
6320746,57569,4,231339;233800;231332;231723,34163;34153;34112;34172
6321918,54929,2,231299;231338,34149;34076
6322693,32240,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6323200,27099,1,272895,34179
6323401,142488,8,231332;231299;231345;231325;231355;231338;231365;272895,34112;34149;34170;34164;34165;34076;34053;34179
6324030,95876,8,233800;273090;231355;279753;255764;231365;231353;244973,34153;34180;34165;34183;34177;34053;34136;34174
6325059,4252,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
6325722,43987,10,231714;254909;231339;272798;231365;233800;231723;231299;231353;272895,34171;34020;34163;34178;34053;34153;34172;34149;34136;34179
6325782,142428,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6326026,61889,5,231353;231345;231325;231355;244973,34164;34170;34136;34165;34174
6326156,35287,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6326712,142493,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
6328181,115758,5,272798;278027;254909;231345;231353,34178;34181;34020;34170;34136
6328585,47897,9,244973;272798;231723;254909;231338;231714;233800;231426;231365,34174;34178;34172;34020;34076;34171;34153;34007;34053
6328718,138190,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6329650,61410,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6330534,64846,3,231426;231338;231332,34007;34076;34112
6330757,39269,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
6331079,66981,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6331219,120577,6,231723;279753;254909;231365;244973;231299,34172;34183;34020;34053;34174;34149
6331653,124385,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6331715,66926,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6332975,42950,0,,
6333167,27550,10,254909;231353;233800;231365;231714;231299;231345;231339;231426;273090,34020;34136;34153;34053;34171;34149;34170;34163;34007;34180
6333763,114372,9,231365;231426;279753;231345;231332;231338;233800;273090;231353,34053;34007;34183;34170;34112;34076;34153;34180;34136
6333764,115943,6,231353;231332;231325;231355;244973;231338,34164;34112;34076;34136;34165;34174
6334961,141639,3,231332;273090;231353,34112;34180;34136
6335127,142056,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6335645,127981,2,231338;231353,34076;34136
6337097,103008,4,231365;254909;244973;231353,34053;34020;34174;34136
6337619,80041,7,273090;272895;254909;231714;279753;231723;231345,34180;34179;34020;34171;34183;34172;34170
6337785,10810,1,231339,34163
6338165,78244,2,231329;231325,34101;34164
6338241,34610,9,231345;273090;231723;231365;244973;231339;231355;231299;231338,34170;34180;34172;34053;34174;34163;34165;34149;34076
6338339,139708,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6338471,113072,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6340255,20804,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6341149,7993,9,231723;231338;231426;231345;278027;254909;231299;273090;231355,34172;34076;34007;34170;34181;34020;34149;34180;34165
6343018,115741,0,,
6343194,142522,0,,
6344852,3872,1,272895,34179
6345190,3734,9,231365;231723;278027;231426;231345;254909;231332;272798;231353,34053;34172;34181;34007;34170;34020;34112;34178;34136
6345645,121667,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6346267,25683,7,231353;231345;231365;231338;231426;231339;231714,34136;34170;34053;34076;34007;34163;34171
6346620,138746,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6347546,142526,0,,
6347552,118398,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6348218,48389,2,231338;231353,34076;34136
6348570,15753,10,231426;231338;231723;231353;231299;279753;278027;255764;244973;231714,34007;34076;34172;34136;34149;34183;34181;34177;34174;34171
6348741,81356,6,273090;231339;231345;231332;254909;244973,34180;34163;34170;34112;34020;34174
6349087,121897,4,255764;231332;231353;231365,34177;34112;34136;34053
6349155,76054,5,244973;231355;231338;272798;233800,34174;34165;34076;34178;34153
6349719,29312,0,,
6350229,34,5,231325;231355;244973;231365;231339,34164;34163;34165;34053;34174
6350648,142537,2,231325;231329,34164;34101
6350843,42756,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6353435,129615,2,231339;231353,34163;34136
6351538,142540,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6353435,142544,2,231339;231353,34163;34136
6354470,142539,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
6354659,65144,3,231299;231338;231339,34149;34076;34163
6354893,123472,0,,
6355020,124114,0,,
6356609,105659,10,231426;273090;254909;231332;231353;279753;278027;231338;244973;272798,34007;34180;34020;34112;34136;34183;34181;34076;34174;34178
6357077,142368,0,,
6358447,142547,0,,
6358541,57601,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6358544,63451,5,231332;231345;231325;231355;231338,34164;34112;34076;34170;34165
6359691,131657,7,231332;231299;231345;244973;231338;231365;231339,34112;34149;34170;34174;34076;34053;34163
6361074,139045,6,231353;231345;231325;231355;244973;231338,34164;34076;34170;34136;34165;34174
6361300,45926,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
6362374,137684,9,231723;231714;231365;273090;272895;231299;278027;233800;279753,34172;34171;34053;34180;34179;34149;34181;34153;34183
6362394,32999,4,244973;231365;231355;231345,34174;34053;34165;34170
6362445,64501,5,231365;231355;231714;278027;231345,34053;34165;34171;34181;34170
6362731,46387,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6362920,48896,5,231345;273090;279753;231426;231353,34170;34180;34183;34007;34136
6365600,32662,4,231365;273090;231345;244973,34053;34180;34170;34174
6367846,115153,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6367194,121857,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6368715,51735,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
6368850,101768,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6368929,125048,1,272895,34179
6370154,63580,5,231332;231299;231345;231325;244973,34149;34164;34112;34170;34174
6370303,71779,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
6372022,136682,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6373076,141767,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6373581,9632,5,231332;231299;231345;231355;231338,34149;34112;34076;34170;34165
6374440,132086,4,231353;231332;231325;244973,34164;34112;34136;34174
6374470,115644,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6375963,119969,3,254909;231332;231299,34020;34112;34149
6377740,27848,3,231299;231338;231339,34149;34076;34163
6379332,63351,6,231353;231332;231325;231355;244973;231338,34164;34112;34076;34136;34165;34174
6379904,41350,10,231332;244973;279753;272798;255764;233800;231723;231714;231355;231345,34112;34174;34183;34178;34177;34153;34172;34171;34165;34170
6380844,114359,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6382241,64049,2,231299;231353,34149;34136
6382973,282,7,231426;272895;279753;254909;231332;231714;273090,34007;34179;34183;34020;34112;34171;34180
6383563,46711,6,231714;231332;272895;231723;231299;231365,34171;34112;34179;34172;34149;34053
6383726,142570,7,231353;231332;231345;231325;244973;231365;231339,34136;34112;34170;34164;34174;34053;34163
6384300,109305,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
6385046,59950,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6385062,64254,7,254909;231353;231723;231345;231332;231365;279753,34020;34136;34172;34170;34112;34053;34183
6385600,46671,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
6386298,41543,4,231365;244973;272895;231299,34053;34174;34179;34149
6386534,40156,8,231339;231332;244973;278027;231426;272798;231345;231353,34163;34112;34174;34181;34007;34178;34170;34136
6388558,125921,3,279753;254909;255764,34183;34020;34177
6389525,41578,1,272895,34179
6390936,142577,0,,
6395904,114783,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6398991,142586,0,,
6400070,118490,3,231365;272895;231299,34053;34179;34149
6400565,72041,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6402192,54776,3,231723;231426;254909,34172;34007;34020
6403010,142589,8,231365;279753;231339;272895;233800;231714;273090;231426,34053;34183;34163;34179;34153;34171;34180;34007
